videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
X4YFB9Cho24,"Rickshaw driver can’t believe I speak Chinese",2024-11-21,Short,1M,60,42941,2169,28
wjc5zJM9J1Q,"Finding pearls in an oyster in a Chinese market",2024-11-19,Short,59S,59,49585,2222,19
ofGqKirM8F0,"I Surprised Strangers in Every Language (The Greatest Hits)",2024-11-15,Long Form,51M14S,3074,7125220,133996,4340
NY7UglLRKU0,"""Why are you learing Gaelic?""",2024-11-14,Short,59S,59,60324,3230,59
RQ0vhwsQ3Jg,"Descendant of Confederates Who Fled to Brazil STILL Speaks English from 1865",2024-11-13,Long Form,16M7S,967,1012493,29433,3412
KflROQn2K2U,"China invented instant tea?! feat. @jessesteahouse #tea #china",2024-11-13,Short,47S,47,30106,1789,37
PuXeD445T2U,"Trying fermented tofu juice In China for the first time",2024-11-12,Short,1M,60,103649,4153,57
L9ESpF1hy5s,"The Last German Speaking Town in America Gets Emotional When I Speak German",2024-11-08,Long Form,23M56S,1436,1273394,47722,5073
YoWQ51ZHcag,"Chatting in Gaelic with a farmer",2024-11-07,Short,1M,60,49186,2143,33
c4xfsQObFlI,"Buying a fan on the streets of Beijing",2024-11-05,Short,1M,60,52873,2624,63
GMWnpm5zIcU,"Ordering whisky in a Scottish bar",2024-10-31,Short,42S,42,82546,2990,67
GoKgVosvvyw,"Speaking Chinese, Albanian, and Malay in a restaurant",2024-10-29,Short,57S,57,80839,3896,51
JZyQmKsuZhw,"I Crashed a Deaf Party “Speaking” Sign Language, They Were Shocked",2024-10-28,Long Form,22M20S,1340,2177380,90914,4215
b504cQxvA-U,"American Becomes 10x More Handsome in Small Chinese City",2024-10-24,Long Form,32M47S,1967,509865,14881,1967
gj3psDnYS9A,"Ordering the world's best orange juice in Sicilian",2024-10-24,Short,58S,58,53069,2561,22
Uv09k6fyWCk,"Check out my brand new speaking practice app at https://yourteacher.ai/ @teacherai1",2024-10-22,Short,1M,60,27446,1210,34
p1kLeoaoi2A,"Ordering soup in Gaelic",2024-10-17,Short,1M,60,51799,2078,43
RmHJTY6R-_U,"Boss invites me to her home",2024-10-15,Short,57S,57,57558,2609,33
LJ5vlnSIwU4,"New Yorker Speaks Lost Appalachian Dialect, Locals Stunned",2024-10-10,Long Form,30M38S,1838,1790614,42806,6390
UN19ly27f9U,"Shopping in an Albanian clothing store",2024-10-10,Short,59S,59,70587,2641,53
lPF-S1egmeU,"A friendly conversation in Gaelic while buying salmon",2024-10-08,Short,1M,60,49741,1764,36
5xMi9vy0-54,"Ordering arancini in Sicilian in Palmero",2024-10-03,Short,1M,60,4186530,186648,2476
Jo3hfi3X1h4,"Remote Chinese Mountain Town Shocked to See American",2024-10-02,Long Form,21M58S,1318,1904551,45495,2416
NWgk4Zqiurg,"Albanians Get Me Drunk When I Speak Their Language",2024-10-01,Short,1M,60,46753,1914,25
NimJm9z1ehY,"Speaking Gaelic to my my Airbnb host in Scotland",2024-09-26,Short,1M,60,52723,2512,36
uUIjUsh67_M,"Speaking Turkish in a Turkish bookstore",2024-09-24,Short,1M,60,55652,2545,34
6mAtyR8GamM,"Turkish fan buys me juice in Turkey",2024-09-19,Short,1M,60,88762,5451,46
X9iFUB1Xd5A,"Searching for Irn-Bru in a Gaelic-speaking market",2024-09-17,Short,46S,46,61274,2923,58
xNBQw0qhTyc,"American Tourist Shocks Chengdu by Speaking Sichuanese",2024-09-15,Long Form,18M2S,1082,992239,24039,1435
bvkQ1UCNXEA,"They think I'm Albanian when ordering coffee",2024-09-12,Short,1M,60,66616,4494,59
tNNVeqdtFGw,"I fail the Turkish ice cream trick",2024-09-10,Short,1M,60,68485,3799,58
OP8wS0mXawg,"Blind Chinese Massage Parlor DESTROYS Unsuspecting American…",2024-09-09,Long Form,17M15S,1035,620064,12019,767
T3E8lJGA2pE,"Ordering chestnuts off the street",2024-09-05,Short,1M,60,79193,4412,59
I2pOLKvIxZc,"Nepali Girls Impressed When I Speak Nepali",2024-09-03,Short,59S,59,145666,8398,56
dJics9KWgIE,"Stranger Pays for Everything in China’s Most Futuristic City",2024-09-01,Long Form,17M54S,1074,690458,25956,1920
BXIxg1ZfMy0,"Ordering simit in Turkish from a street vendor",2024-08-29,Short,1M,60,83109,4904,37
8xt27fhUyyI,"Ordering Turkish coffee while speaking Turkish",2024-08-27,Short,1M,60,88208,6028,67
50v-MxTrjac,"Haggling in Chinese for expensive sea cucumbers",2024-08-22,Short,39S,39,137222,7058,68
v6dJ3rQlOas,"American Gets Free Food in Rural Chinese Market When He Speaks Chinese",2024-08-14,Long Form,18M47S,1127,1209689,34982,2183
oC-op_hNbB0,"My first day back in China…",2024-08-12,Long Form,18M38S,1118,1029117,32434,2480
wwHWiTiYPUk,"Haggling with a Chinese vendor for house plants",2024-08-08,Short,46S,46,128425,6306,57
1t9cFDGLKHE,"Trying to order American coffee in Sicily",2024-08-06,Short,59S,59,152261,6951,100
yh6i2ATwPA8,"Accidentally cursing in Sicilian",2024-08-01,Short,52S,52,210576,11110,119
SX7z5-dKZS8,"""Why are you so good at Chinese?!?",2024-07-30,Short,52S,52,168928,12232,70
QbCLtWHhduc,"Ordering Sicilian breakfast in Sicilian",2024-07-25,Short,59S,59,167337,7807,67
5314nxd4CJM,"Speaking Chinese to a vendor selling a really weird egg holder",2024-07-23,Short,58S,58,145838,8928,59
FbfH3hQRJlk,"New Yorker Speaks “Cajun” in Rural Louisiana, Locals Amazed",2024-07-22,Long Form,20M30S,1230,5104265,85479,6204
BFyPi_3pNAk,"Buying a gift for my wife while speaking Chinese",2024-07-18,Short,59S,59,124349,5565,72
fAC__go3v6w,"Asking for olives speaking Catalan",2024-07-16,Short,59S,59,154208,7537,105
CXuXyMWdxds,"Mexicans Amazed When I Speak Rare Village Language (Zapotec)",2024-07-11,Long Form,12M46S,766,360916,10261,529
MMNWMegV_ZY,"Only this man can solve global warming",2024-07-11,Short,56S,56,128558,7963,166
XUtWkgFb_PM,"Tasting fresh fish at a market while speaking Catalan",2024-07-09,Short,1M,60,1792846,66385,744
ke1elgdPMII,"Haggling for a necklace in Mandarin",2024-07-04,Short,57S,57,153324,7750,62
N9kfLUN3CDE,"Chinese People Try to Convert Me When I Speak Chinese",2024-07-02,Long Form,5M46S,346,360061,8744,690
aZrTPY6Q3RA,"Asking a stranger to help me buy fresh cheese in Catalan",2024-07-02,Short,1M,60,178962,10268,95
nJHqXpqvBQk,"Chinese missionaries tell me about Jesus",2024-06-27,Short,1M,60,165693,9464,163
xmrDTg6gOQs,"Ordering authentic Catalan cream while speaking Catalan",2024-06-25,Short,49S,49,626761,25042,522
X0bqeYKV_6o,"This tofu actually smelled like poop",2024-06-20,Short,1M,60,984003,60696,550
_oSeSxJIcts,"Barefoot Chinese Doctor Smokes My Neck on the Street with Torch",2024-06-19,Long Form,11M5S,665,1976853,26422,1267
ZNoI7QBfvTI,"Ordering espresso in Catalan",2024-06-18,Short,59S,59,117918,7170,75
hYUidZTQ1xw,"Annoying American Tourist Gets DESTROYED in Sicily When He Tries Speaking Sicilian",2024-06-16,Long Form,24M7S,1447,1144706,22013,2240
OFbiB3ZdWM8,"Ordering in Chinese at rural Canadian Chinese restaurant",2024-06-13,Short,1M,60,262294,17662,92
MpffghYo-rY,"Speaking Welsh in Canada while dog sledding",2024-06-11,Short,1M,60,98827,7305,59
qRum00j4huI,"Chinese People Embrace Me When I Speak Chinese",2024-06-07,Long Form,15M47S,947,893677,21674,1128
qIp_9awN1J0,"Angry Turkish merchant douses me in juice",2024-06-06,Short,1M,60,192869,9767,103
VCQkPYx-cyo,"American Tourist in Spain Busts Out CATALAN, Locals Stunned",2024-06-05,Long Form,15M41S,941,432343,14662,1750
sE9n-Hs5vBU,"Buying gifts for the Cree tribe in the Cree language",2024-06-04,Short,1M,60,92222,4881,36
TxvqlgzN6Cs,"Trying to buy cheese in Basque country speaking Basque",2024-05-31,Short,1M,60,149889,7121,73
zbheRFhM0q4,"Speaking Chinese with a street vendor in ITALY",2024-05-29,Short,1M,60,257722,15503,64
Ahd0dx5sH3o,"They gave us free sambuca coffee in Naples",2024-05-23,Short,1M,60,115167,5462,38
YBkGcX72nNE,"Ordering coffee in a Neapolitan cafe, in Neapolitan language",2024-05-21,Short,1M,60,108509,5482,58
FII4hNpHoGw,"What do NYC strangers know about Taiwan? Check out taiwanplus.com! #sponsored #taiwan #taiwanplus",2024-05-12,Short,1M,60,150643,3953,102
npnBbhBnj4w,"American Tourist Orders Whisky in Scottish Gaelic, Locals Stunned",2024-05-09,Long Form,21M7S,1267,2324215,41624,3389
SEVEm-M6RZk,"Albanians Get Me Drunk When I Speak Their Language",2024-05-02,Long Form,14M1S,841,718789,19438,1212
YSpYBTGa8t8,"How I Learn to Speak Any Language in 24 Hours",2024-04-23,Long Form,10M46S,646,977308,42869,1320
lKBfFOLFC38,"Why I’m Leaving New York City",2024-04-12,Long Form,11M29S,689,2104297,95862,22284
UTWqPhen1e4,"World’s Weirdest Barber CRACKS My Neck",2024-04-03,Long Form,29M48S,1788,1650236,28369,1678
dfGSda_dHf4,"Nepali Girls Amazed When I Speak Nepali",2024-04-01,Long Form,12M20S,740,545060,15198,683
DrO_5H4vvRE,"I Stopped Using the Internet for 30 Days",2024-03-31,Long Form,12M56S,776,133562,7697,795
ZoUcilVuhP4,"How I Lost 40 Pounds in 4 Months",2024-03-22,Long Form,14M54S,894,1407153,55962,5083
MjTc7jIxpWI,"Turks Give Me Unlimited Free Food When I Speak Turkish",2024-03-13,Long Form,17M18S,1038,973999,26017,1494
ET0BT4PBeAE,"I Got SLAPPED at a Turkish Hammam",2024-03-06,Long Form,16M10S,970,1685796,24548,1613
CGi5W-gG-vs,"Cree Elders Get Emotional When I Speak Their Dying Language",2024-02-28,Long Form,23M41S,1421,4132769,158961,8473
LaPP0Bvf0Ww,"Xiaoma Surprises ENTIRE WORLD by Speaking Their Languages (Full Documentary)",2024-02-16,Long Form,3H33M12S,12792,2356882,28548,1035
_hsTm-bl64U,"Xiaoma Gets World's Most HARDCORE Massages (Full Documentary)",2024-02-15,Long Form,3H34M41S,12881,842536,10120,360
E6Nqwss2v1U,"Surprising NYC Locals by Speaking Perfect Corporate Jargon",2024-02-06,Long Form,2M10S,130,418107,22174,1054
Z-1BNo_J5Gg,"Spanish Girls Hit on Me When I Speak Basque in Spain",2024-02-05,Long Form,11M53S,713,2786733,50372,2700
iuXDxoJ5-kc,"Indian Strongman Gives Me INSANE Head Massage",2024-02-02,Long Form,16M21S,981,705649,12347,771
2JaMJJE1uaE,"She Put Needles in My Face To Fix My Broken Jaw",2024-02-02,Long Form,9M5S,545,219231,5722,484
IFo1qE-wUHw,"I Pretended To Be Chinese on a Blindfolded Game Show (IT WORKED)",2024-01-22,Long Form,12M47S,767,8146229,187754,3385
TUO5QN2vImU,"My Back CRACKS Like Popcorn as She Walks On It",2024-01-18,Long Form,12M17S,737,1500579,18911,633
A8wIffV4bmI,"Looking for a midnight snack on the streets of Naples",2024-01-18,Short,1M,60,264759,9033,84
JMOHHd1aKEA,"Ordering Neapolitan pizza in Naples IN NEAPOLITAN",2024-01-17,Short,59S,59,1922248,95434,367
CTVXNeHI5rg,"Speaking Welsh and Neapolitan in the streets of Naples Italy",2024-01-16,Short,53S,53,261939,14574,102
EnupXH04tXk,"American Tourist in Italy Speaks No Italian, Only NEAPOLITAN?!",2024-01-15,Long Form,19M34S,1174,1636134,37309,1769
sTZiVx6ZW8k,"Xiaoma Surprises EVERYONE by Speaking Chinese (Full Documentary, Part 2)",2024-01-10,Long Form,3H38M34S,13114,355833,5337,198
W8Upj20nuRk,"Xiaoma Surprises EVERYONE by Speaking Chinese (Full Documentary, Part 1)",2024-01-09,Long Form,3H29M43S,12583,3021815,31884,844
hwgpQCelT7w,"Kung Fu Master Cures My Liver With INSANE Foot Massage",2023-12-28,Long Form,17M30S,1050,2196986,25466,1172
gMNYQ9pD3X4,"Buying pastries in Welsh, they were stunned",2023-12-25,Short,59S,59,270570,12258,94
xhHXRYQFeM8,"Everyone in market surprised when I bust out my Fuzhounese…",2023-12-24,Short,1M,60,364494,17810,51
0qpBxTq-qBI,"They think we can’t eat this Chinese food…!",2023-12-24,Short,58S,58,256871,9062,40
JQM4TnWvNOM,"Ordering from a Guyanese food truck",2023-12-24,Short,1M,60,346248,16458,237
JLaHzR-GdZ8,"White guy can read Chinese newspaper, vendor impressed part 2",2023-12-23,Short,57S,57,299677,10635,45
x12PnD2WoWs,"They give me free stinky tofu because i speak Chinese",2023-12-22,Short,56S,56,218046,10186,38
6_syBzRQFik,"He said my Mandarin was better than Chinese man’s",2023-12-21,Short,47S,47,256945,11011,49
xv4aA7wi-PA,"She thought I worked there!",2023-12-21,Short,1M,60,231403,7374,45
4bb2lioYDgY,"Chinese vendor refuses to believe my friend is Chinese",2023-12-20,Short,59S,59,1030233,76986,349
YqCBllbEe8I,"“Congratulations on having such good Chinese!”",2023-12-19,Short,1M,60,166784,6350,36
-DQOgI2WjHI,"Street vendor gossips but we speak Chinese",2023-12-18,Short,59S,59,542598,30045,271
NjzS3qZhqws,"Searching for achar in Guyanese grocery store",2023-12-18,Short,59S,59,144716,4865,83
Mo1a5qe79Vw,"White guy can read Chinese newspaper, vendor impressed",2023-12-17,Short,59S,59,278818,13470,130
6osBMrdjfsQ,"He doesn’t understand English but we speak Chinese",2023-12-16,Short,1M,60,299898,11577,69
2iJnfUENLXo,"Uncle Roger HATES My Fried Rice (But LOVES My Chinese)",2023-12-15,Long Form,14M49S,889,877007,36351,1927
8EgX3tD-6VY,"Haggling prices in Spanish and Chinese in the streets of New York",2023-12-15,Short,57S,57,134926,6159,46
HQ8i_EqCrsQ,"American Tourist Orders in British Pub in WELSH, Boss is Stunned",2023-12-14,Short,1M,60,165505,6842,83
H9Crwy2EbIU,"Are you sure you aren't Guyanese?",2023-12-14,Short,59S,59,137211,6096,85
gsKSKfbsU4s,"""Wow, your Chinese is so good!""",2023-12-13,Short,38S,38,134963,6250,35
ZUA9f3UCOz4,"Are you Guyanese?",2023-12-13,Short,1M,60,173804,7989,65
XgwuVCANceg,"How is his Chinese so perfect?!",2023-12-12,Short,1M,60,225242,12690,80
h50d7ZPqSp8,"Haggling for Chinese antiques",2023-12-11,Short,55S,55,157830,8350,66
0MFCMV6RFjQ,"Stranger at vegetable market gives us cooking advice in Chinese",2023-12-10,Short,59S,59,289623,13333,87
VfLLKHeLD_A,"He tells us that we foreigners can’t handle his food!",2023-12-09,Short,58S,58,642195,20779,310
yeQRC_wl1tg,"He didn't realize we spoke Chinese",2023-12-08,Short,48S,48,577181,31482,190
OC8d8fb6pLg,"Speaking Welsh in the market with a passerby",2023-12-07,Short,59S,59,142056,5948,78
ralhqP5883Q,"Guyanese People Shocked When I Speak Their English-Based Language",2023-12-06,Long Form,13M2S,782,344286,10949,666
pFUTawWwELM,"Bargaining at a vegetable stand in Chinese",2023-12-06,Short,55S,55,509474,26416,117
uXNQklnRiSI,"Street venders surprised I speak Mandarin and Cantonese",2023-12-05,Short,41S,41,627548,28543,118
rmRcfYd6pdc,"Cursing match with an Irish man",2023-12-04,Short,53S,53,1076196,54674,701
FFN66qPtWow,"She overheard us gossiping in Chinese…!",2023-12-03,Short,1M,60,1279426,81711,225
n7aVXwLfmMQ,"Vegetable merchant surprised we speak Chinese",2023-12-02,Short,1M,60,433882,23900,82
LyLOqyou3Bs,"Speaking Twi with Ghanaian market women",2023-12-01,Short,1M,60,186229,11242,107
SvhlhvlCcVg,"I Learned Portuguese 100% from AI Teacher, Brazilians Stunned",2023-11-30,Long Form,16M18S,978,1234969,58447,4590
CEeI7h3H57o,"Impressing a Welsh teacher by speaking her language",2023-11-30,Short,1M,60,157003,7801,111
wrGz6aIi1e4,"White Guy Orders Indian Street Food In Their Language",2023-11-29,Short,22S,22,194801,7035,24
pmc5C_2xpsw,"Ordering traditional Welsh bread IN Welsh",2023-11-28,Short,59S,59,106139,3509,40
wUh0-ROZmfU,"Chinese man shocks white guy by speaking African language",2023-11-27,Short,1M,60,244322,13050,95
gV7xw-HFTS8,"Boss stunned when I buy groceries in Welsh",2023-11-26,Short,55S,55,224356,11246,116
WkngiR7oMK4,"Impressing Chinese girls with my Chinese & Welsh man with my Welsh, in Wales",2023-11-25,Short,1M,60,262301,13126,159
vRUmCoLsBJ4,"Norwegian shop owner is shocked I speak Norwegian",2023-11-24,Short,33S,33,232839,9024,144
sXx3r5L8eTI,"Meeting Welsh speakers in a Cardiff outdoor market",2023-11-23,Short,1M,60,93045,3840,47
-eV8cGGvAlo,"White boy shocks Nigerian auntie by speaking African language",2023-11-22,Short,1M,60,257848,16107,118
-1kAwozGloI,"Surprising locals with my Arabic",2023-11-20,Short,45S,45,277517,12095,134
slLDuMcg9rk,"African Islanders Give Me Free Stuff When I Speak Their Rare Language",2023-11-17,Short,57S,57,146898,6646,57
G2vso3zpi5w,"Old-School New York Hot Lather Shave with Straight Razor",2023-11-16,Long Form,16M33S,993,2002933,32173,2311
RvM6DMSZTWE,"Older Chinese Man Shocked I Can Read Chinese",2023-11-15,Short,41S,41,153183,7439,66
BtEuYKNu4bM,"My Friend Wakes Up From Coma Speaking Fluent Chinese, Locals Shocked",2023-11-13,Long Form,19M24S,1164,557950,16569,488
RM0v1gny0_s,"Chinese grandpa thinks we are from China!?!",2023-11-13,Short,1M,60,1972133,123881,481
3PPsK81KIPw,"Chinese People Stunned at White Guys Reading Newspapers in Chinese",2023-11-10,Short,52S,52,15196869,843225,4199
ik1F0rRbTl4,"Clueless American #tourist shocks locals by speaking perfect Chinese",2023-11-08,Short,32S,32,345508,16376,73
Mbf44ETygg0,"Street vendor selling crab questions our Chinese ability",2023-11-06,Short,44S,44,208445,8864,45
FDztlTG2mGM,"They gossip about us foreigners but we know Chinese",2023-11-03,Short,1M,60,2184306,100782,841
dp-QCiACGAU,"American Tourist Orders in British Pub in WELSH, Boss is Stunned",2023-11-02,Long Form,17M54S,1074,1655749,42634,3197
kHph8FjZVec,"Africans ask for my phone number when I speak their rare language",2023-11-01,Short,1M,60,156649,6762,85
