videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
uC7CPjsbt6Y,"THE OCTANE IS OFFICIALLY BACK... | FINAL GAMES OF THE SEASON | ROCKET LEAGUE",2025-03-13,Long Form,17M26S,1046,90340,2595,88
obboDiJWClI,"INTENSE Final Games Of The Season... | 200IQ 1v2 CLUTCH | 1000 Point Game?!",2025-03-08,Long Form,13M21S,801,69449,2204,99
sCoMNaRhqWY,"INTENSE SERIES AGAINST JSTN IN THE $2,000,000 RLCS MAIN EVENT | INSANE 1V3 OUTPLAY | ROCKET LEAGUE",2025-03-02,Long Form,36M36S,2196,109127,2507,145
qMVi2fzfHmY,"I coached a viewer then 1v1’d him, here’s what happened next…",2025-02-27,Long Form,17M20S,1040,40247,1351,69
5blLCl3iH0o,"Becoming A 1v1 Main Again?! | OCTANE IS BACK!",2025-02-23,Long Form,11M33S,693,98061,3668,135
ngUtMhDNOEw,"Getting Back Into HIGH LEVEL 1v1 In Rocket League...",2025-02-18,Long Form,15M21S,921,118527,3697,187
iMN8vEoi6vI,"2 WORLD CHAMPIONS TAKE ON TOP 100 RANKED…",2025-02-13,Long Form,14M51S,891,121920,3547,88
0gAiMSQCUIg,"How To Learn ANY Mechanic In Rocket League, FAST!",2025-02-08,Long Form,22M14S,1334,128604,6223,348
iD0vpC8b-o8,"INTENSE Series VS The BEST Team In RLCS… (NRG VS G.A.S.)",2025-02-04,Long Form,13M48S,828,54144,1670,87
jbWDrvAD4CA,"Grinding For The $2,000,000 RLCS Qualifiers… (INSANE NEW GOAL EXPLOSION)",2025-01-31,Long Form,15M14S,914,84010,2490,80
tw1mooCYeco,"This NEW Decal Is ACTUALLY INSANE...",2025-01-29,Long Form,12M41S,761,74943,2562,131
-r6comf40Fw,"I’ve never seen this happen in 20,000 hours of Rocket League…",2025-01-24,Long Form,15M21S,921,132825,3986,137
xw6FamFqoaI,"We Ran Into The BEST Team in The WORLD In the $2,000,000 RLCS Main Event & Here's What Happened...",2025-01-19,Long Form,31M55S,1915,111447,2770,126
c1IFirhfzN0,"How We Qualified for the $2,000,000 RLCS Main Event With NO SCRIMS (INSANE)",2025-01-16,Long Form,1H17M59S,4679,249404,4773,226
swOkByCXF18,"Rocket League, But I Can ONLY Score Using Flip Resets…(INSANE)",2025-01-10,Long Form,17M11S,1031,49530,1804,110
fKO9xg82zQY,"How I Carried My PLATINUM FIANCÉ in an SSL Tournament…",2025-01-06,Long Form,1H9M2S,4142,542719,10872,737
o7eddstPV_Q,"The NEW Lamborghini Urus Is ACTUALLY INSANE...",2025-01-01,Long Form,18M2S,1082,123990,4018,232
OyHdG9jQ9cQ,"JSTN & Squishy Team Up With The Best NEW NA PRODIGY To DOMINATE An SSL Tournament In Rocket League!",2024-12-29,Long Form,52M18S,3138,266391,4645,346
cCZuKJPrGcE,"Hitting The PERFECT Redirect To Secure RANK #1 In Rocket League!",2024-12-26,Long Form,14M52S,892,115873,3483,104
K92H4hyEti4,"INTENSE Match Against The BEST NA 1v1 Player…",2024-12-23,Long Form,16M40S,1000,76468,2953,71
qs-gnk_dJ6k,"JSTN, GARRETTG, & I DOMINATE The Ranked Ladder In Rocket League!",2024-12-20,Long Form,12M41S,761,127428,4605,144
URxt55MLT8s,"INSANE Split Shot Games Featuring JSTN!",2024-12-17,Long Form,29M28S,1768,47734,1578,93
j2mItp-rLN4,"Is This The NEW & IMPROVED Fennec?! | PEAKING On The NEW Octane Hitbox In Rocket League",2024-12-15,Long Form,18M44S,1124,106514,3046,151
FznLPO7VGfg,"The NEW Online Freeplay Is INSANE | How To Get One Of The BEST Wheels In Rocket League For FREE",2024-12-10,Long Form,17M42S,1062,35336,1115,138
Nt6H4hgXtkU,"NEW Squishy Saver (LIMITED EDITION) In-Game Title Is Here! | HOW TO CLAIM FOR FREE",2024-12-04,Long Form,31M5S,1865,140408,6457,353
6qsASOsLsB4,"INSANE Plays With JSTN & The NEW NA PRODIGY | Road To Rank #1 In Rocket League (SSL/PRO)",2024-12-01,Long Form,14M28S,868,110849,3733,203
Vt7xGge5n_o,"JSTN & I DOMINATE a Rocket League Tournament!",2024-11-26,Long Form,50M13S,3013,394760,6444,259
90-1cep3BHY,"The NEW Porsche 911 GT3 RS Is INSANE?! | Rocket League",2024-11-22,Long Form,15M22S,922,119433,4028,138
jo4LBtps_yY,"After Nearly 20,000 Hours of Rocket League, this shot still surprised me...",2024-11-19,Long Form,12M3S,723,81816,3002,88
gMrhQi_GTts,"This is how I became RANK #1 In Rocket League | INSANE Pro Passing Plays!",2024-11-16,Long Form,12M40S,760,83230,3300,143
xlRzHlfXXiE,"Making Players RAGE In Top 100 Rocket League Ranked... | INSANE PREFLIP FLIPRESET FLICK",2024-11-11,Long Form,17M13S,1033,112355,3973,153
Y3v0Bdug0T4,"CLIMBING THE ROCKET LEAGUE LEADERBOARDS TO RANK #1 IN ALL MODES | INSANE 200IQ READ",2024-11-08,Long Form,14M6S,846,121705,3384,109
a7ak9zRAtLw,"THE NEW CADILLAC SNOOP DEVILLE IS INSANE?! | The NEW Longest Car In Rocket League...",2024-11-04,Long Form,16M30S,990,87120,2795,160
ZL8FRuefdgw,"PLAYING AGAINST THE BEST PLAYERS IN THE WORLD | PRO 2V2 AGAINST BEASTMODE & ATOMIC (G2 ESPORTS)",2024-10-29,Long Form,13M47S,827,60316,2615,96
Ojl9V0mr7wQ,"Making the opponents RAGE on the Road To Rank #1…",2024-10-26,Long Form,15M46S,946,109914,4151,217
XHMS7XR_DHI,"The NEW Spider-Man bundle is too CLEAN | Climbing to Rank #1 in all modes! | Rocket League",2024-10-21,Long Form,15M43S,943,81706,3333,181
jC4u90INGYU,"THE NEW MCLAREN SENNA IS INSANE…",2024-10-18,Long Form,19M19S,1159,163376,5078,191
a6dSyESIpvU,"I dropped 2000+ points in the most INTENSE match I’ve ever played…",2024-10-13,Long Form,23M54S,1434,372586,9110,295
AhdA_hgiZaE,"Running into a TOP 5 player in the WORLD?! | INSANE GOALS (Double Flip Reset) | Road to Rank #1",2024-10-06,Long Form,10M55S,655,87799,3170,165
oOtQNwy_B18,"This video will INSTANTLY make you better at Rocket League! | The secret to being a World Champion",2024-09-30,Long Form,16M50S,1010,71415,3377,236
BCf2HKftpzw,"Nearly 20,000 hours and I’ve never seen a game like this… | 200 IQ fake that made them RAGE | SSL",2024-09-25,Long Form,16M3S,963,172409,5117,204
47lAfSW7J3o,"I ran into the BEST duo in the WORLD, here's what happened next...",2024-09-20,Long Form,23M2S,1382,86425,2959,156
WOlBLtc9fRE,"The Road To Rank #1 In 1v1 Begins… | Rocket League",2024-09-15,Long Form,18M7S,1087,219939,5644,235
tmBLIZkkUOM,"The NEW Season Is here! (NEW BMW) | The New Demolition Camera Will Change Rocket League Forever…",2024-09-09,Long Form,30M19S,1819,78238,2400,184
MvePCLXWVbA,"Musty Challenged Me to a 1v1, So I Tried to Make Him Rage…",2024-09-03,Long Form,29M23S,1763,221660,7031,239
c3zGicvLvCc,"How to get this *NEW* secret title on Rocket League | Last games of the season!",2024-08-30,Long Form,16M11S,971,65561,2570,124
s7ET9hNF5k4,"3 WORLD CHAMPIONS take on a $200,000 tournament…",2024-08-24,Long Form,49M54S,2994,256256,5071,147
cI873-BwSdE,"Running into one of the BEST hidden gem players in NA... | Road To Rank #1 | Supersonic Legend 2v2",2024-08-22,Long Form,16M52S,1012,83480,2667,194
adtIaEi-55E,"Rocket League but if I get demo'd the video ends...",2024-08-17,Long Form,1M39S,99,27046,1904,144
_RTKse-Jf4k,"Reacting to my first PRO games from 8 years ago… (INSANE 1v3)",2024-08-14,Long Form,18M13S,1093,65632,2481,213
kc9crxMzJTk,"Nearly 20,000 hours of Rocket League and this goal still surprised me… | Road To Rank #1",2024-08-11,Long Form,14M16S,856,142577,3671,114
4wnD9-eUhu0,"The NEW BEST Rocket League Settings 2024 | Camera, Sensitivity, Controller, & MORE Settings Guide",2024-08-07,Long Form,17M58S,1078,309855,5758,298
-IzQ1Rx5eZU,"NEW* DEADPOOL X WOLVERINE Rocket League Bundle! | The Road to Rank #1 Continues…",2024-08-04,Long Form,15M13S,913,44937,1728,48
aLVsHnQn0Nc,"They added Elon Musk’s CYBERTRUCK to Rocket League?! (Early Access)",2024-07-30,Long Form,12M25S,745,86729,2306,164
fvzCcQqh0x8,"INTENSE matchups on our Road To RANK #1",2024-07-26,Long Form,14M13S,853,84804,2825,91
GgvCgwjoDcI,"Can we beat North America’s NEW PRODIGY?! | Road to Rank #1 | Rocket League",2024-07-22,Long Form,15M46S,946,69292,2428,105
9pu-c7klVec,"This HIDDEN GEM Tip Will Get You SSL! | INTENSE Match Against My EX NRG Teammate… | Rocket League",2024-07-19,Long Form,13M54S,834,74568,2713,81
oEQqeh8Pffs,"The Return Of C9 Squishy?! | I Joined CLOUD9 as a Co-Owner & Content Creator! | Rocket League",2024-07-14,Long Form,20M2S,1202,89049,3735,204
fw79AfnwFqA,"INTENSE match VS one of the BEST DUOS In NA... | Rocket League",2024-07-09,Long Form,14M35S,875,76133,2686,88
qd-GVD8l04I,"Grinding for Rank #1 in ALL Modes In Rocket League...",2024-07-05,Long Form,14M11S,851,81296,2629,147
ON_5KAj1gJo,"I ran into the FIRST EVER Rocket League WORLD CHAMPION…",2024-07-02,Long Form,12M39S,759,109524,3531,210
8v80keSRMqQ,"After 18,000 hours of Rocket League I hit the PERFECT shot…",2024-06-27,Long Form,16M44S,1004,201330,5547,243
zW8OLOCdFn8,"The New NISSAN IS Actually INSANE...",2024-06-23,Long Form,19M28S,1168,71120,2278,91
rN90ZRhrwSs,"INSANE Passing Play To Secure RANK #1 In Rocket League",2024-06-19,Long Form,11M49S,709,74839,2788,86
aqIiKLr0cEQ,"This is what the RANK #1 Rocket League Player Looks Like",2024-06-17,Long Form,22M45S,1365,195173,4984,378
CQR6qzoSWKM,"This is what SUPSERSONIC LEGEND 1v1 looks like in 2024!?  | Road to SSL (THE FINALE) | Rocket League",2024-06-14,Long Form,10M57S,657,83338,3085,274
lCuhAQCv5c4,"This is what GRAND CHAMP (3) 1v1 Players look like in 2024?! | Road to SSL (EP. 12) | Rocket League",2024-06-12,Long Form,23M58S,1438,75488,2419,143
UML5e9MuIZ8,"These NEW Decals are ACTUALLY INSANE… (NEW SEASON)",2024-06-10,Long Form,20M33S,1233,45889,1764,124
ZwyFafLRe_Y,"This is what GRAND CHAMP (3) 1v1 Players look like in 2024?! | Road to SSL (EP. 11) | Rocket League",2024-06-08,Long Form,21M20S,1280,80016,2527,170
vv4e7041Fg0,"This is what GRAND CHAMP (2) 1v1 Players look like in 2024?! | Road to SSL (EP. 10) | Rocket League",2024-06-06,Long Form,17M51S,1071,75879,2848,398
Ff2tdlDtnj4,"This is what a GRAND CHAMP (1) 1v1 Player looks like in 2024?! | Road to SSL (EP. 8) | Rocket League",2024-06-03,Long Form,17M24S,1044,114986,3895,270
6F6c4JJjnqk,"This is what a GRAND CHAMP (2) 1v1 Player looks like in 2024?! | Road to SSL (EP. 9) | Rocket League",2024-06-01,Long Form,10M5S,605,68276,2503,120
UyQEGzkmro0,"This is what a CHAMP (3) 1v1 Player looks like in 2024?! | Road to SSL (EP. 7) | Rocket League",2024-05-30,Long Form,18M42S,1122,114897,3434,282
LCLIb8yp5T8,"This is what a CHAMP (2) 1v1 Player looks like in 2024?! | Road to SSL (EP. 6) | Rocket League",2024-05-28,Long Form,17M7S,1027,100142,3200,260
e2b-Qu8cU80,"This is what a CHAMP (1) 1v1 Player looks like in 2024?! | Road to SSL (EP. 5) | Rocket League",2024-05-26,Long Form,23M20S,1400,126797,3563,328
cdOPkkX5yUY,"This is what a DIAMOND 1v1 Player looks like in 2024?! | Road to SSL (EP. 4) | Rocket League",2024-05-24,Long Form,17M15S,1035,116539,3437,314
A0OO63LMmJ0,"Road To RLCS: The Most Difficult Tournament of 2024",2024-05-22,Long Form,1H15M52S,4552,110062,1506,128
vgbK8Kbh6AA,"This is what a PLATINUM 1v1 Player looks like in 2024?! | Road to SSL (EP. 3) | Rocket League",2024-05-19,Long Form,15M8S,908,104393,3480,313
F68UXp5ca68,"This is what a GOLD 1v1 Player looks like in 2024?! | Road to SSL (EP. 2) | Rocket League",2024-05-16,Long Form,18M34S,1114,85582,3492,202
1x0jti_5fj0,"This is what a BRONZE 1v1 Player looks like in 2024?! | Road to SSL (EP. 1) | Rocket League",2024-05-14,Long Form,12M17S,737,88823,3929,304
d4kb-DDmqCg,"This NEW Decal Is Actually INSANE…",2024-05-11,Long Form,16M25S,985,72377,2667,119
UbV2t4XvRWI,"Can we qualify for RLCS with NO practice? (THE FINALE)",2024-05-08,Long Form,40M10S,2410,156716,3524,128
2HUe-ozjILc,"I teamed with the 4 Time World Champion in RLCS",2024-05-06,Long Form,43M42S,2622,85408,2349,110
SZadV8rQlkc,"I tried to qualify for RLCS again…($2,000,000 Rocket League Tournament)",2024-05-04,Long Form,34M48S,2088,123307,3963,164
iadsUmzZiJY,"I played with this PRO and found out we are UNSTOPPABLE. | Getting close to RANK #1 In Rocket League",2024-05-03,Long Form,13M55S,835,118438,3887,155
0eBPrv7g80s,"I tried one of the BEST Obstacle Courses In Rocket League…",2024-05-01,Long Form,14M49S,889,47303,2071,241
BSjrCPfmzmM,"I tried to play a TOP RLCS team, here’s what happened…(INSANE)",2024-04-28,Long Form,22M1S,1321,92897,3190,162
p0FfEDVQO7s,"Playing like the NA ZEN... | So many INSANE shots! | ROAD TO SSL IN 1V1 SOON?! | Rocket League",2024-04-26,Long Form,17M13S,1033,107033,3827,250
cgFjDT2UfYE,"I analyzed the BEST two teams in the WORLD and here's what I found…",2024-04-23,Long Form,29M47S,1787,45956,1946,171
TpXbWAEWG84,"BEST OF SQUISHY | INSANE QUAD FLIP RESETS, POGOS, DOUBLE TAPS, AND MORE! | LIVESTREAM HIGHLIGHTS",2024-04-21,Long Form,14M7S,847,71977,2652,160
vHRXk8Axo0s,"This is what SUPERSONIC LEGEND looks like in 2024?! (FINALE) | Road to SSL (EP. 24) | Rocket League",2024-04-19,Long Form,16M28S,988,182249,6567,428
Xyb-ze6Df08,"This Update Will Change Rocket League FOREVER…",2024-04-17,Long Form,11M33S,693,126620,4739,267
I1utB3ITgew,"This is what GRAND CHAMP 3 looks like in 2024?! (PART 8) | Road to SSL (EP. 23) | Rocket League",2024-04-16,Long Form,25M16S,1516,120773,3447,199
a57zuDUEIQM,"This is what GRAND CHAMP 3 looks like in 2024?! (PART 7) | Road to SSL (EP. 22) | Rocket League",2024-04-14,Long Form,15M14S,914,93993,3522,186
SHovlnHrc7s,"This is what GRAND CHAMP 3 looks like in 2024?! (PART 6) | Road to SSL (EP. 21) | Rocket League",2024-04-12,Long Form,22M24S,1344,111818,3731,511
voHc81esbQU,"This is what GRAND CHAMP 3 looks like in 2024?! (PART 5) | Road to SSL (EP. 20) | Rocket League",2024-04-10,Long Form,21M13S,1273,113589,3982,214
J9MOGupbGgY,"This is what GRAND CHAMP 3 looks like in 2024?! (PART 4) | Road to SSL (EP. 19) | Rocket League",2024-04-08,Long Form,18M,1080,117421,4580,198
J2sMK-tsfrg,"Standing Ovation: SquishyMuffinz Retirement Tribute & Impact Reflection | The Start Of a New Chapter",2024-04-06,Long Form,11M36S,696,132482,11607,682
o5L_i582lMg,"This is what GRAND CHAMP 3 looks like in 2024?! (PART 3) | Road to SSL (EP. 18) | Rocket League",2024-04-04,Long Form,18M2S,1082,128446,4202,232
7EOyr-_Kdrs,"This is what GRAND CHAMP 3 looks like in 2024?! (PART 2) | Road to SSL (EP. 17) | Rocket League",2024-04-02,Long Form,22M35S,1355,158349,4937,373
vF1zG8Ml9hE,"This is what GRAND CHAMP 3 looks like in 2024?! | Road to SSL (EP. 16) | Rocket League",2024-03-29,Long Form,17M49S,1069,166365,5073,218
fTwvQIJuvNI,"This is what a TOXIC GRAND CHAMP 2 looks like in 2024?! (PART 4) | Road to SSL (EP. 15) | RL",2024-03-27,Long Form,33M13S,1993,352955,7589,986
8PV5uTC_ZrA,"This is what GRAND CHAMP 2 looks like in 2024?! (PART 3) | Road to SSL (EP. 14) | Rocket League",2024-03-25,Long Form,20M,1200,115919,3943,241
lQM9QCWrQfk,"This is what GRAND CHAMP 2 looks like in 2024?! (PART 2) | Road to SSL (EP. 13) | Rocket League",2024-03-22,Long Form,18M24S,1104,131314,4164,245
VuCqd8EFANw,"This is what GRAND CHAMP 2 looks like in 2024?! | Road to SSL (EP. 12) | Rocket League",2024-03-20,Long Form,21M29S,1289,138128,4812,315
qyY-Yff8yR0,"This is what GRAND CHAMP 1 looks like in 2024?! (PART 4) | Road to SSL (EP. 11) | Rocket League",2024-03-18,Long Form,21M6S,1266,156263,4916,314
IlxsHkNOAqs,"This is what GRAND CHAMP 1 looks like in 2024?! (PART 3) | Road to SSL (EP. 10) | Rocket League",2024-03-16,Long Form,20M52S,1252,166988,4985,393
rr6iUyTuby8,"This is what GRAND CHAMP 1 looks like in 2024?! (PART 2) | Road to SSL (EP. 9) | Rocket League",2024-03-14,Long Form,18M27S,1107,186911,5629,465
Iso_ACNxgwY,"This is what GRAND CHAMP 1 looks like in 2024?! | Road to SSL (EP. 9) | Rocket League",2024-03-12,Long Form,24M14S,1454,294022,7731,912
C6DhdCikeyI,"This is what CHAMP 3 looks like in 2024?! | Road to SSL (EP. 8) | Rocket League",2024-03-10,Long Form,20M25S,1225,269428,8329,834
dPapQ78M9_c,"This is what CHAMP 2 looks like in 2024?! | Road to SSL (EP. 7) | Rocket League",2024-03-08,Long Form,18M57S,1137,235731,7109,737
M09WU36Su1o,"This is what CHAMP 1 looks like in 2024?! | Road to SSL (EP. 6) | Rocket League",2024-03-06,Long Form,17M43S,1063,339618,8346,648
k_dQ-lXO5nU,"This is what DIAMOND looks like in 2024?! | Road to SSL (EP. 5) | Rocket League",2024-03-03,Long Form,20M8S,1208,532717,12414,1195
4h_isqozHcQ,"This is what PLATINUM looks like in 2024?! | Finishing our placement games! | Road to SSL (EP. 4)",2024-02-29,Long Form,20M15S,1215,177848,5955,677
j6I4mRpkKBw,"ANNOUNCING MY NEW TEAM… | OUR decal is INSANE! | Rocket League",2024-02-27,Long Form,20M48S,1248,169259,6647,345
_eTEI0-25Qo,"This is what GOLD looks like in 2024?! | Road to SSL (EP. 3) | Rocket League",2024-02-24,Long Form,19M49S,1189,141363,5718,386
zpKW3_X0LPs,"This is what SILVER looks like in 2024?! | Road to SSL (EP. 2) | Rocket League",2024-02-22,Long Form,16M4S,964,119466,3993,333
jHaawKaJ6tA,"The NEW MAZDA RX-7 Is INSANE! | The LONGEST chained wall dash of all time… | Supersonic Legend",2024-02-18,Long Form,21M15S,1275,223153,5639,204
9lBbTzFXSyQ,"ROAD TO SUPERSONIC LEGEND RETURNS! | This is what BRONZE looks like in 2024?! | Rocket League",2024-02-16,Long Form,20M15S,1215,167726,5785,478
R5arI0aIA9A,"The STAR WARS Bundle Is INSANE... | I can play as R2D2?! | Rocket League",2024-02-11,Long Form,18M23S,1103,61974,2503,127
uBTNvK4GPgI,"Becoming the NA ZEN... | Bringing back Road To SSL?! | Rocket League",2024-02-05,Long Form,13M41S,821,87839,3792,231
nK_i8qxWRXE,"SO CLOSE TO RANK #1 IN THE WORLD... | ANNOUNCING MY SECOND CHANNEL | ROCKET LEAGUE",2024-02-01,Long Form,17M31S,1051,93213,3428,110
qD4cOzzovaA,"Hitting the most IMPOSSIBLE shot in Rocket League… | Can we secure RANK #1 in the WORLD today??",2024-01-28,Long Form,15M51S,951,115700,4203,161
m-iasPfVkkE,"We Played These NEW INSANE RLCS Teams & Here’s What Happened…",2024-01-24,Long Form,26M56S,1616,91442,3669,152
V21yGRoXfuI,"Closing the Chapter: My Journey Beyond RLCS",2024-01-19,Long Form,19M48S,1188,177611,12779,1148
azQL9H7X8GA,"My thoughts on the NEW RLCS 2024 Format as a PRO | INSANE Pre-flip Flip Reset Ceiling Shot on a PRO?",2024-01-14,Long Form,17M21S,1041,109223,4298,228
SiMVEdbg99o,"I was ONE game from SUPERSONIC LEGEND & this happened... | The most IMPORTANT skill In Rocket League",2024-01-10,Long Form,19M5S,1145,122936,5944,158
eIBkigCh-NY,"GRINDING For The NEW RLCS Season… | Supersonic Legend 2v2 | Rocket League",2024-01-06,Long Form,19M37S,1177,111368,3566,121
5VhXLEADCOA,"Dominating Top 100 Players While Sick?! | 200IQ 1v2... | Supersonic Legend 2v2",2024-01-02,Long Form,18M2S,1082,78904,3449,180
q2blDhSsxZE,"I Made The Greatest Rocket League Preset of All Time… | Supersonic Legend 2v2",2023-12-29,Long Form,14M8S,848,94732,3302,107
6k7Tim4zunw,"Playing With The Future BEST Player In The WORLD... | Is This The NA Zen?? | Supersonic Legend 2v2",2023-12-24,Long Form,15M31S,931,116100,4811,170
TlbaR_c9qtE,"EVOLVING. (Rocket League Montage)",2023-12-19,Long Form,7M22S,442,99317,6271,377
YMoh24N8s1g,"I teamed up with the BEST NA player, here's what happened (INSANE) | Road To Rank #1 | Rocket League",2023-12-17,Long Form,23M4S,1384,138783,4946,249
v8C8-h3-TOg,"This New ACE Car Is INSANE! | Crossmap Flip Reset Musty?! | Supersonic Legend 2v2",2023-12-14,Long Form,14M,840,77252,3254,321
PSDc3T2lxBA,"CAN I GET 10 WINS IN A ROW TO START THE NEW SEASON? | Rocket League",2023-12-11,Long Form,14M36S,876,89032,3393,103
67HT2GNYg1Q,"This NEW Decal will take over Rocket League… | First Games of The NEW Season!",2023-12-07,Long Form,19M19S,1159,67117,2582,143
zDHZRL1cmiI,"Dropping 1000+ Points In my LAST game of the Season…(INTENSE) | Supersonic Legend 2v2| Rocket League",2023-12-06,Long Form,13M55S,835,65585,2659,90
PLsbAGObJng,"Playing the most LEGENDARY player in Rocket League history… | Supersonic Legend 2v2",2023-12-03,Long Form,13M28S,808,75224,3084,81
UuqlOOhjXlM,"Becoming The Worlds BEST 1v1 Player In Rocket League…",2023-11-28,Long Form,17M37S,1057,137830,4656,175
b1aAtvv9Uw8,"Is this the BEST car in Rocket League? | Supersonic Legend 2v2",2023-11-25,Long Form,15M6S,906,95748,3379,93
y_1pzT28sVA,"After almost 10 YEARS of Rocket League THIS STILL SHOCKED ME… | The C9 decal brought out my powers!",2023-11-20,Long Form,13M34S,814,102945,4125,121
4LqozQJ5g14,"How to get scored on 100x LESS In Rocket League... | Importance of Roles | Supersonic Legend 2v2",2023-11-17,Long Form,18M14S,1094,89759,3041,132
4gqAtVkMu8U,"Squishy vs The BEST Female Rocket League Team (INTENSE)… | Grinding for Top 100 | SSL",2023-11-13,Long Form,22M1S,1321,217366,7089,401
bq-E9-oTKJ4,"The NEW Lightning McQueen Car is INSANE! | This is the BEST bundle EVER released in Rocket League...",2023-11-08,Long Form,17M31S,1051,219681,7249,394
m6Y2FoS2cH0,"THIS 200 IQ DOUBLE FAKE WAS INSANE... | This Tip Will INSTANTLY Make you better! | SSL 2v2",2023-11-06,Long Form,13M42S,822,83970,3785,141
pdQnTuMpIks,"The NEW BEST Rocket League Settings 2023 | Controller, Camera, Sensitivity, & MORE Settings Guide",2023-11-02,Long Form,25M45S,1545,256240,5548,221
1e4j-Dz2__k,"I dropped 1000+ points and made them RAGE... | Playing with the new NA Prodigy?! | Road To Rank #1",2023-10-29,Long Form,13M40S,820,89958,3362,111
RFWGwNq_8_4,"This is my BEST shot in 17,500+ hours... (INSANE) | So many 200 IQ Plays! | Supersonic Legend 2v2",2023-10-26,Long Form,16M44S,1004,302376,9491,225
R5YcnGUze9k,"THIS NEW GLITCHED DECAL IS INSANE! | The Road To Rank #1 Continues... | Supersonic Legend 2v2",2023-10-23,Long Form,12M30S,750,93002,3646,171
BC_Cqs2pE7o,"I tried to be TOXIC In a 1v1 then this happened… | This Trick Will Win You EVERY 1v1! | TOP 100 SSL",2023-10-17,Long Form,14M27S,867,95838,4227,736
d0ttL-grbgY,"Dominating an INSANE FULL PRO Lobby...  | Squishy Save Too OP! | Supersonic Legend 2v2",2023-10-12,Long Form,12M3S,723,95915,3845,84
E5Z0ULD9hWE,"I ran into my EX TEAMMATE and here’s what happened… | Taking back RANK #1!? | Rocket League",2023-10-08,Long Form,17M27S,1047,111412,3592,164
BHqeaFjzfZ4,"$0 vs $10,000 Rocket League Car!",2023-10-03,Long Form,25M35S,1535,96252,3523,206
Tw_KkdUugnc,"So many INSANE plays... | The Road to RANK #1 continues! | Supersonic Legend 2v2 | Rocket League",2023-09-28,Long Form,13M38S,818,111114,4180,152
idIiLitiv8k,"ANNOUNCING MY NEW RLCS TEAM! | PUTTING MY TEAM TO THE ULTIMATE TEST... THE WORLD CHAMPIONS",2023-09-24,Long Form,25M53S,1553,276294,12179,793
