videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
eATVmN1vMJo,"irl stream buying a Cat 🐈",2024-04-14,Livestream,3H30M29S,12629,3314458,122364,2954
uY6SEkQdZuQ,"my neck",2024-04-11,Livestream,3H20M48S,12048,1673971,50048,2478
1vupS6x-29A,"WWE is real💔",2024-04-08,Short,16S,16,211879655,7226902,31850
EEzdOXwaDFI,"IRL $100,000 shopping stream",2024-04-06,Livestream,1H39M48S,5988,1439020,44421,2009
3B_Q5p3DZ5g,"🔴LIVE | 20 GIRLS COMPETE FOR SPEED ⚡😍",2024-04-06,Livestream,4H24M9S,15849,1399043,47280,2010
UZSvMw_pi50,"NOTHING can Stop me",2024-04-02,Livestream,4H28M36S,16116,1458500,45678,1392
tfB_faWw71Q,"todays a joke😂🫵💀",2024-04-01,Livestream,4H15M6S,15306,1708315,57241,1353
v1wdipqoBog,"LAMBORGHINI🏎️💨🍃,",2024-03-31,Livestream,1H59M38S,7178,1123998,44130,525
EfIvsxoTAYw,"Long Live The Speed",2024-03-28,Livestream,3H34M54S,12894,1861733,51220,1753
4fFcolZu5YY,"what animal do look like",2024-03-26,Livestream,5H38M48S,20328,1488406,50119,1161
qZnHrQ1uEEo,"IRL in Miami 🌊🌴",2024-03-19,Livestream,5H18M23S,19103,2382074,76597,1981
mp2ebnHauZU,"UNITEDD WON",2024-03-17,Livestream,3H59M6S,14346,1033030,37958,1453
URzGz1hIhzI,"first ever bicycle backflip kick #ishowspeed",2024-03-15,Short,19S,19,26861973,1123327,20069
hWznP9pO1OQ,"IF I LOSE I HAVE TO SPIN THE DARE WHEEL ☠…",2024-03-15,Livestream,3H31M57S,12717,1209867,33688,1277
G-k_4wKBQ6A,"GETTING TASED WHEN I LOSE ON FIFA…",2024-03-14,Livestream,3H56M55S,14215,1464738,49224,1094
3ZUcTXiQPg8,"random irl stream",2024-03-11,Livestream,4H6M15S,14775,1272895,41875,1217
BsFm4UU2Pb8,"KFC  changed me",2024-03-03,Livestream,4H12M24S,15144,1396888,41126,2362
BH3GX0p_3fA,"AI 2/28/2024 LIVE",2024-02-29,Livestream,5H9M34S,18574,1698074,46527,2392
ueqiPVgsQKI,"Match For Hope irl stream, ft. Hazard, Roberto Carlos, Drogba and more⚽️🇶🇦",2024-02-23,Livestream,3H8M29S,11309,3785930,106636,3215
xd8xt07oQkc,"IRL TAKING OVER BRAZIL 🇧🇷 CRAZY 😈🚗⚡️",2024-02-19,Livestream,3H17M41S,11861,1630805,69147,2214
dMGhGwF5U9E,"23 million stream…In a SP Favela🇧🇷",2024-02-16,Livestream,59M17S,3557,1637309,72612,3153
mkLw_LWXYhA,"irl Valentines stream ❤️",2024-02-15,Livestream,3H30M10S,12610,4570173,119550,6812
1FturZiQpXE,"irl stream at Brazil Carnival 🇧🇷🕺",2024-02-13,Livestream,3H30M5S,12605,2576920,77294,3077
OrN3axSjyLA,"lifes unfair",2024-02-05,Livestream,4H9M7S,14947,1720531,51464,2763
q1trJRhH9SE,"irl stream in Saudi Arabia 🇸🇦",2024-02-02,Livestream,1H7M20S,4040,2487365,66308,2484
T0rmom6DzOY,"irl Ronaldo Vs Messi stream! Al Nassr 🇸🇦 Vs Inter Miami🇺🇸! Meeting Ronaldo!",2024-02-01,Livestream,2H23M24S,8604,4207086,157842,2648
hgjbSYtGqIk,"outta line",2024-01-28,Livestream,3H48M28S,13708,1516969,44132,1617
EPAaM13I-AY,"IM GETITIN OLD",2024-01-27,Livestream,3H41M,13260,1461335,43594,1523
9TMFq8Bhi8M,"it stinks 😗💨🤢🤮",2024-01-25,Livestream,3H10M49S,11449,1324325,41663,1565
VJOuEegbDbw,"dont LET me DOWN",2024-01-23,Livestream,3H28M45S,12525,1447143,44703,1394
gF71Smacr58,"HAPPY BIRTHDAY TO ME #19🎂🎉🥳",2024-01-21,Livestream,3H10M24S,11424,3510061,142741,5641
ncnJNkcagKc,"irl stream Buying A New Dog🐶",2024-01-19,Livestream,2H52M48S,10368,2177749,73340,3491
Kf2QdxrNtB4,"sunshine POCKET🌞",2024-01-16,Livestream,3H46M11S,13571,1174627,36580,1430
eRGKMewhTtw,"TADIMA",2024-01-14,Livestream,4H25M5S,15905,1456373,53133,1686
fn8Zn7Jx_Fk,"LAST DAY IN BRAZIL!🇧🇷",2024-01-11,Livestream,1H38M58S,5938,1433914,61151,1937
v-xX9_KqwHA,"irl Brazil studio 🔥🇧🇷",2024-01-10,Livestream,1H27M1S,5221,1069519,53189,1471
SsXVHL69nd0,"irl stream meeting Ronaldo🇧🇷",2024-01-10,Livestream,37M37S,2257,1494040,84539,2179
9JtbTetEWzI,"irl Brazil Party stream 🕺🇧🇷",2024-01-10,Livestream,1H57M42S,7062,1708261,73165,2616
bil2kEOg-D8,"irl stream in Brazil favelas 🇧🇷",2024-01-08,Livestream,2H21M53S,8513,2571972,128823,3103
jkOJ560-xwQ,"YO SPEEDD TURN ME UP",2024-01-07,Livestream,4H22M23S,15743,1426460,45174,1620
XRUm3ejGqtY,"master im tired",2024-01-04,Livestream,3H51S,NaN,1321853,40704,1653
EqDxDmM1hB4,"BEATING GTA 5 RIGHT NOW (last mission)!!!!!!! 2024 SPEED, PT.3",2024-01-03,Livestream,1H42M2S,6122,1406476,62600,2219
h3sp7vRS7u4,"not ending til i beat GTA 5............. 2024 SPEED, PT.2",2024-01-03,Livestream,11H12M31S,40351,2810100,81810,1516
SDwyQZF7R1w,"2024 SPEED, PT.1",2024-01-03,Livestream,5H9S,NaN,1345034,44474,1357
A7oZ8495kYo,"NEW YEARS STREAM PT. 1🔟9️⃣8️⃣7️⃣6️⃣5️⃣4️⃣3️⃣2️⃣1️⃣🎆🥳🎉🎊🎇",2023-12-31,Livestream,2H32M4S,9124,1171093,45778,1656
YSOBIXLKcE8,"nasty 12 HOUR STREAM ▶︎ •• 0:12",2023-12-30,Livestream,8H25M23S,30323,2016997,63098,2391
mJEgU8L_GoA,"alright",2023-12-28,Livestream,4H33M36S,16416,1494012,49000,1286
N0TCegKJFiQ,"MERRY CHRISTMANS BOYS🎄 🎁 🎅 🌟 ❄️ 🔔 👼 🍪 🧦 ⛄",2023-12-24,Livestream,3H1M22S,10882,1080970,36714,2139
AGzYHvs5WH8,"ALL I WANT FOR CHIRSTMNAS IS U 🕺🦌",2023-12-22,Livestream,3H22M16S,12136,1443742,47949,1421
suRyDZje_DA,"series ishowspeed",2023-12-18,Livestream,3H59M52S,14392,1830207,54699,1478
boiq0ghfRFc,"é ele",2023-12-17,Livestream,3H24M11S,12251,1408581,44770,1708
zzEzdKBRGh0,"IShowSpeed vs. KSI - Official Livestream",2023-12-16,Livestream,1H1M6S,3666,2861540,118307,5860
5UDNT9ZCGsU,"KSI IS HERE EVERYBODY WRONG",2023-12-12,Livestream,2H35M56S,9356,2439059,81189,2081
5Zejzo5SUJ8,"i dont like - speed",2023-12-12,Livestream,3H42M1S,13321,1871812,69520,2184
IzMhnNj9564,"༼ง=ಠ益ಠ=༽ง",2023-12-11,Livestream,4H34M56S,16496,1343450,42164,870
FRhbOxlYrw4,"22 million........",2023-12-09,Livestream,2H24M59S,8699,1851855,87383,1953
UxoJYl5y4h8,"%$@#&*()@_ live",2023-12-08,Livestream,6H12M52S,22372,1216932,39526,936
UA17fXLJ5ec,"DECEMBER(BRO) ⩇⩇:⩇⩇",2023-12-05,Livestream,3H42M58S,13378,1536372,48829,1194
wDobyacFB54,"sorry to keep u guys waiting",2023-12-04,Livestream,3H9M8S,11348,1617805,43541,1153
65oxAtKrfuQ,"GOODBYE FORTNITE💔",2023-12-02,Livestream,3H49M41S,13781,4160031,101748,1456
mG4p9U3zsco,"whats up bros",2023-11-30,Livestream,1H58M19S,7099,1526880,58338,4155
FpElg3OddhU,"its the dreammm‧₊˚ ☁️⋅♡⋅☾⋅☁️ ˚₊‧speed x adin",2023-11-30,Livestream,4H17M26S,15446,1573273,46830,869
Vny9OgnbfGc,"IM BLACK𝓱𝓮𝔂 𝓶𝓸𝓶𝓶𝔂😫",2023-11-23,Livestream,6H5M23S,21923,2583681,79268,3221
vyKS6nAetlI,"idk how  to feel",2023-11-21,Livestream,4H41M29S,16889,2108840,67015,2788
J_HPgmiRP_E,"i done even knoe mann LOLKKKK⛽️ ⛽️ ⛽️ ⛽️",2023-11-19,Livestream,3H12M14S,11534,1330054,43805,1618
2Qsi4h2Vv0s,"aye CHAT itsssss friiDAYYY웃웃웃",2023-11-18,Livestream,5H35M20S,20120,1624395,54354,1105
s2b_Ehok4os,"Football Challenges with GOAT goat.app.link/speed",2023-11-17,Short,21S,21,6708404,256808,2561
YYWRIS_uq_0,"NEW HOUSE 🔥🏠🚊",2023-11-17,Livestream,4H24M17S,15857,1669879,58224,861
1tp-Kt_zRlI,"+YEAH YEAH O9 -fortnite",2023-11-16,Livestream,4H7M5S,14825,1260109,39949,1136
Yr7uqLtcQOU,"👨🏿‍🦱🎸⋆⭒˚｡ ⋆",2023-11-12,Livestream,5H43M12S,20592,2301353,75462,2066
R_zPx-ZWNoo,"aint nun like ah fridayy freeee + FORTNITE WITH NINJA",2023-11-10,Livestream,4H25M32S,15932,1445807,48996,2001
gw8p_ZSgOeo,"dont finsh its cold  🌨❄️🌬",2023-11-10,Livestream,4H30M21S,16221,1298858,48848,902
AlrMYsZcWTs,"IShowSpeed’s Live Show In London",2023-11-05,Livestream,2H30M23S,9023,1572522,59643,1387
sCtODdGvgp8,"OG FORTNITE + messi dont like me +",2023-11-04,Livestream,3H15M23S,11723,1876830,67729,1129
UZR1Vk1DQ24,"irl Ballon D’or stream🏆",2023-10-30,Livestream,3H55M48S,14148,16092343,464005,6132
jR9JBxRJtM8,"irl Science stream ft. Mark Rober 🧪",2023-10-28,Livestream,1H7M19S,4039,2943993,102093,4209
4BuUeVEcGEw,"irl haunted house scary stream 👻😱",2023-10-27,Livestream,2H14M33S,8073,2666830,84899,2908
iA0_0Wm8o4E,"RUFF RUFF YESSIRRR",2023-10-24,Livestream,3H22M37S,12157,1437574,48442,1622
qd05K9m3zwo,"little man wwwwww 🧑🏾‍🦲 🧑🏾‍🦲",2023-10-23,Livestream,4H37M10S,16630,1392940,52854,1063
pRxWFmDwWSA,"irl Drivers License Test stream",2023-10-22,Livestream,1H13M47S,4427,1684632,65120,2651
ct1xQVfGBWk,"GOOD FEELING",2023-10-20,Livestream,4H18M10S,15490,1740214,75054,1733
rUYI3S6gWek,"last of INDIAAAA",2023-10-15,Livestream,3H28M36S,12516,4821357,225580,5553
MxqxnxAk_v8,"irl in Delhi, India🇮🇳",2023-10-13,Livestream,59M46S,3586,2206650,107565,4037
h3PLizx9GIU,"irl stream in India 🇮🇳",2023-10-12,Livestream,3H38M46S,13126,6708418,293363,10465
oPD69hPpqQ0,"last stream til i go ( BREAST CANCER🎗️)",2023-10-08,Livestream,3H48M2S,13682,2174538,66484,2498
6deHn7eao_s,"speed mulitlanguangle🎈🎈",2023-10-06,Livestream,4H28M34S,16114,1477301,50434,1236
nnSgMrOwncU,"i am not meant to be speed i am 🏁🏎️💨",2023-10-06,Livestream,6H17M15S,22635,1579509,51799,1337
E-igePlyi10,"science speed",2023-10-03,Livestream,50M6S,3006,1197595,51118,4253
zewhlPBlGwc,"HANDSOME ▶• ılıılıılıılıılıılı. 0",2023-09-30,Livestream,2H29M34S,8974,1307208,39849,2078
vHhx-IzaRDk,"♡ I love you ꕤ",2023-09-29,Livestream,4H14M5S,15245,1882369,67260,2324
82xR_EzlsA4,"HEHE HAHA",2023-09-28,Livestream,4H23M10S,15790,1453871,52327,1272
nElVegaj6UI,"༼ ͡• ͜໒ ͡• ༽ ༼ ͡☉ ͜ʖ ͡☉ ༽",2023-09-27,Livestream,4H15M43S,15343,1533053,50579,1293
UHBAGo8bk6s,"🏎.:°♡.°🏁 fun , speed",2023-09-26,Livestream,5H21S,NaN,1543541,56637,978
VDiKORkPEXQ,"im sick + sleep stream 🤭💨🤢🤮",2023-09-25,Livestream,2H33M5S,9185,2660435,77672,4431
bGW_1f2LmAU,"YUM YUM🍬💕👄",2023-09-24,Livestream,3H21M42S,12102,1558225,52933,1369
hNdu6i7pl-Q,"speed & jamal (lil bro)",2023-09-22,Livestream,2H7M10S,7630,1608184,57137,2567
r7k8bU0FnXM,"howdyyy",2023-09-21,Livestream,4H31M38S,16298,1409471,47794,1063
cY2OJcpHRMk,"if i swear i e stream...",2023-09-20,Livestream,5H49M53S,20993,2228492,76111,1373
zORCjV0o1FU,"EAFC 24 EARLY -  with speed⚡",2023-09-19,Livestream,4H39M31S,16771,2161002,82413,1973
V62GVA2-Qro,"ishow",2023-09-17,Livestream,2H38M17S,9497,1249862,50532,1812
_DX1kkSHzA4,"OH LA LA LA",2023-09-17,Livestream,4H41M8S,16868,1293670,51488,1309
TW-FYGdiCFc,"charity match post game  ft. rio ferdinand",2023-09-11,Livestream,35M50S,2150,978170,53719,2014
dlHBYIRYZmI,"irl Training with KSI",2023-09-07,Livestream,23M38S,1418,1598019,67889,2478
oqMJndOaHgs,"Scotland🏴󠁧󠁢󠁳󠁣󠁴󠁿 irl stream",2023-09-04,Livestream,1H20M56S,4856,1837734,71985,4210
N-TdosgR8ys,"❤( ͡❛ ͜ʖ ͡❛)❤",2023-08-30,Livestream,3H31M58S,12718,2350253,70473,4165
5Z5eKNATf0c,"20 million....",2023-08-27,Livestream,30M3S,1803,4217918,202327,21798
_bbxAp_podo,"not ending til 20 million....",2023-08-27,Livestream,5H50M14S,21014,4277472,179560,2355
Q9A2QpRLyOs,"YOU",2023-08-24,Livestream,4H52M5S,17525,2817606,113688,6194
zyRSsFW0Zfo,"Messi is in ohio! Meeting Him now!",2023-08-24,Livestream,3H4M18S,11058,2441092,86257,4828
cCBu7tfF6po,"missed",2023-08-22,Livestream,2H59M44S,10784,4633863,151534,16025
l7-p-dbN93I,"over",2023-08-18,Livestream,1H41M3S,6063,6152247,230235,55674
UTt2yVDyhhI,"hes ALIVE!",2023-08-15,Livestream,1H1M53S,3713,4940154,193263,22700
YbGrqtF5Ucg,"19  million....... (hospital stream)",2023-08-03,Livestream,8M21S,501,6295013,395760,31708
xrR9C4JY-rY,"i might die bye",2023-07-28,Short,55S,55,14283855,690653,60029
43FWcNXB3fY,"Training with Cristiano Ronaldo🇵🇹",2023-07-26,Livestream,19M36S,1176,2820122,97010,2836
3UPa7m8DQHM,"I Met Neymar🇧🇷",2023-07-25,Short,1M,60,31188840,2183213,13551
fLOnU1h5c6w,"Eu Prado No Bailo With Neymar🇧🇷",2023-07-25,Short,13S,13,24625406,1262749,12597
iVnVvmfOUvM,"Meeting Neymar In Japan 🇯🇵",2023-07-25,Livestream,4H9M16S,14956,6366780,163657,3000
tNEko_osGzI,"REAL FAN HERE",2023-07-23,Livestream,3H3M57S,11037,1698724,60698,1959
aACgNLJHJco,"Messi Looked At Me!",2023-07-22,Short,16S,16,17868329,995980,7914
8dGMkgZSbFc,"Meeting Messi irl live stream🥰",2023-07-22,Livestream,53M7S,3187,2250447,81859,4393
Yh9oZElmq3c,"oii how ya !",2023-07-19,Livestream,3H7M,11220,1401107,53327,1741
wN1o1AuYceI,"I Rented a Girlfriend in Japan irl livestream🇯🇵",2023-07-15,Livestream,4H18M7S,15487,10995189,328772,21870
sZIPaQUc4uc,"irl stream in Japan 🇯🇵",2023-07-14,Livestream,2H21M43S,8503,1761756,63696,2845
Dvsvm2CX6UY,"First Time Performing irl rolling loud🇵🇹",2023-07-07,Livestream,19M27S,1167,1548470,70551,2570
9GqleawQNro,"4th of July irl fireworks 💥",2023-07-03,Livestream,1H34M26S,5666,1898403,84737,2705
nkyxs9zh_tQ,"18 miliion.......",2023-06-30,Livestream,3H50M32S,13832,5110679,197942,9088
EJieNxPmPsA,"‎",2023-06-29,Livestream,3H31M4S,12664,2255564,81931,1892
J48sgnjRw7I,"BEATING ONLY UP",2023-06-27,Livestream,4H38M35S,16715,7538534,242911,8412
xuYADcm-EzE,"going up",2023-06-26,Livestream,6H3M54S,21834,2625843,92083,1870
XMUOoHbxR0Q,"mission completed",2023-06-23,Livestream,3H5S,NaN,1769874,71215,1644
dTRlMCdVJkk,"i met ronaldooooooooooooooo turn yppppppp",2023-06-19,Livestream,30M26S,1826,2125015,140782,3783
Uv1PyE8J38w,"I Met Cristiano Ronaldo🇵🇹",2023-06-17,Short,1M1S,61,312805633,18304009,115392
O2JWQd_y1Ww,"irl Portugal Game🇵🇹 Meeting Ronaldo",2023-06-17,Livestream,3H17M9S,11829,19949849,545332,19730
oiCk3iFsyMw,"17million......",2023-06-16,Livestream,59M8S,3548,1593724,80081,2687
7i0Fus1og5Q,"flawless",2023-06-14,Livestream,3H43M53S,13433,1068294,40485,1068
ysXIcTYWi-w,"irl Graduation Stream🎓",2023-06-12,Livestream,32M55S,1975,1535992,58682,2874
JHnfP0uMcLU,"irl UCL Final Strean Man City🏴󠁧󠁢󠁥󠁮󠁧󠁿 Vs Inter Milan🇮🇹",2023-06-10,Livestream,2H1M51S,7311,1552122,48367,1113
RHa2eBio4hI,"irl live  in Turkey 🇹🇷",2023-06-10,Livestream,1H32M38S,5558,2163594,86508,5988
Muop0iFtNBE,"mannnn CR7 GOAT",2023-06-07,Livestream,2H31M13S,9073,998826,42189,946
B4Q37W7vkm8,"irl live stream in France Paris🇫🇷",2023-06-05,Livestream,2H9M58S,7798,1504966,56339,2245
sMcvrwmZxEU,"big speed is wassgood👑",2023-06-04,Livestream,2H16M50S,8210,866784,33322,847
gYTXxjcY9bI,"Fa cup Final Man United Vs Mancity irl Live stream!!!",2023-06-03,Livestream,59M10S,3550,1258441,46481,1711
9iuHwsKOz70,"irl live football stream with RECEBA 🇧🇷 in london🇬🇧",2023-05-31,Livestream,1H50M45S,6645,1132474,49410,927
KvUA1AntV7s,"WE FOREVER TURNT",2023-05-28,Livestream,3H43M19S,13399,1177070,37634,1210
crmVu9zB064,"ouija",2023-05-23,Livestream,4H2M57S,14577,1263157,39341,1283
S6oMXpL9u2k,"naturaually air rigtnowwww",2023-05-22,Livestream,2H44M20S,9860,921970,31611,792
wa_LHwZ9gUU,"irl mall shopping spree stream $50,000",2023-05-21,Livestream,2H4M21S,7461,2235108,67822,1796
nT7k91CUHXU,"im BIG BRO",2023-05-19,Livestream,3H25M41S,12341,1290244,42449,1200
Qr_ZnylBqjU,"click here if ronaldo the goat ⚡🇵🇹",2023-05-19,Livestream,4H33M19S,16399,1944437,70621,2078
t1A8sdn6_hE,"amigos herelive",2023-05-17,Livestream,4H59M31S,17971,957790,32894,1202
L2L9wxeipDk,"MOTHERS DAY ❤️",2023-05-14,Livestream,3H31M9S,12669,981603,37676,1081
m6pZg8_PPhY,"KING",2023-05-11,Livestream,2H59M18S,10758,1037895,37572,1288
5Bp9IgDtm5c,"siiiiiiiiiiiii",2023-05-10,Livestream,3H30M10S,12610,908261,34092,898
Esh9LTfyuzc,"???",2023-05-07,Livestream,3H14M39S,11679,896221,31842,1215
SZqCvbxiCZo,"\\\\\\\\\\\\\\\\\\\\\\\\\\\",2023-05-03,Livestream,2H53M12S,10392,1174188,37428,1601
aUfPGFonxkg,"LAST DAY OF THE MOTNH",2023-04-30,Livestream,3H36M34S,12994,1164883,38584,2482
TlvoCTwFzOQ,"hav6we fun",2023-04-30,Livestream,5H48S,NaN,1614087,50955,2156
aMbygeLHhYY,"irl prom date stream",2023-04-23,Livestream,3H21M8S,12068,5556120,160231,9121
XwVfMfjmBkg,"irl football stream",2023-04-21,Livestream,2H12M54S,7974,990831,43465,1073
Hb5V2zgfq6Y,"eid muhbark",2023-04-20,Livestream,3H31M26S,12686,1039612,45843,1696
5puTVKIMBdg,"mmmmmmmmmmm",2023-04-16,Livestream,2H55M48S,10548,1532881,43351,1133
7J_miuUw46c,"who is the goat?",2023-04-15,Livestream,2H11M45S,7905,879236,29107,1041
G0iMrPuPjZo,"healed",2023-04-14,Livestream,2H25M59S,8759,950521,37150,897
t-RMVq_6hTQ,"irl wisdom tooth surgery pt2",2023-04-10,Livestream,1H5M56S,3956,1126334,41237,2784
ZLduABi5lJQ,"ITS EASTER",2023-04-09,Livestream,4H25M6S,15906,1221890,43446,940
PeXJEUuBT04,"April 8, 2023",2023-04-08,Short,1M1S,61,8366168,416080,17115
lwYAndmhGO8,"(─‿‿─)♡",2023-04-07,Livestream,4H19M,15540,1292140,47811,1171
tn7xBBA1UJ8,"april fools",2023-04-01,Livestream,3H10M58S,11458,1404450,49365,1475
HH8WV_fqxSA,"speed kills",2023-03-30,Livestream,2H16M5S,8165,1368670,48169,1922
uutyrTM2ypQ,"voltei ⚡",2023-03-29,Livestream,2H50M19S,10219,1204654,53748,833
AI32Q8fYmXs,"irl beach stream in Portugal🌊🏝️",2023-03-26,Livestream,1H26M,5160,1435970,75297,1468
YaHqNLiCbgI,"meeting rafeal leo and joao felix🇵🇹",2023-03-24,Livestream,12M20S,740,2264523,116652,2456
EFRY22vYbR0,"irl stream at Portugal Game Meeting Ronaldo🇵🇹",2023-03-23,Livestream,2H55M34S,10534,2874233,129150,3046
R2v3Sui_9WA,"irl stream in Portugal🇵🇹Finding Ronaldo",2023-03-23,Livestream,44M59S,2699,1384238,74931,2006
PhTIpl6Fr7Q,"apologies",2023-03-21,Livestream,3H13M37S,11617,1583206,58304,1389
wNmX0IhnVGc,"bald",2023-03-20,Livestream,1H56M52S,7012,1494671,57023,1268
mAbnPMJdnIY,"❍⌇─➭ speed﹀﹀ ︵↷",2023-03-17,Livestream,3H29M19S,12559,2193160,73303,1811
5QXsUbElfJs,"UCL ISHOWSPEED LIVE 🔴",2023-03-16,Livestream,3H5M36S,11136,1464438,58931,1185
Ve_dU00kNi4,"16  million...",2023-03-15,Livestream,25M10S,1510,1300346,86262,4159
zFBEE3gtsoA,"रफ़्तार sui",2023-03-15,Livestream,2H37M12S,9432,1617550,61717,1406
GCCLwl4TIK8,"push it to the top",2023-03-14,Livestream,4H10M56S,15056,1781879,67807,1111
Pj1kbnhoSV0,"速度复来",2023-03-12,Livestream,3H33M22S,12802,2670262,73966,1700
CnCTwu1ZZUY,"SUPER SMASH SATURDAY",2023-03-11,Livestream,2H58M35S,10715,1537280,60334,1112
J0ZZ4lEjewE,"2026",2023-03-10,Livestream,3H3M30S,11010,1630337,60640,1494
Gj2r9NMqPVI,"messi please loose",2023-03-08,Livestream,2H50M35S,10235,1169099,47840,1012
zBnozqiJ6wI,"long long time",2023-03-07,Livestream,3H4M54S,11094,1387429,61824,1303
YruX3Vn8LCE,"sunday live XD",2023-02-26,Livestream,1H31M59S,5519,1401351,41854,2457
f1j_3vUMsNA,"NEVER STOP",2023-02-26,Livestream,3H41M7S,13267,2487026,70896,1866
d8YP34ToWos,"its friday friday gotta get down on friday",2023-02-25,Livestream,3H4M54S,11094,1276718,36480,783
3PfEVKiSSUw,"🚄🏍🏎️💨🏁⚡",2023-02-22,Livestream,3H9M1S,11341,3134919,79311,2709
obkouEkBf6I,"🔴habbibi  speeeeeed🔴",2023-02-21,Livestream,1H34S,NaN,989916,42688,1548
aIU3HxVWUXI,"ʕ•́ᴥ•̀ʔ",2023-02-20,Livestream,3H34M32S,12872,1595641,55640,1533
2-U_H7AR7Ts,"lovely",2023-02-20,Livestream,2H43M12S,9792,1418537,44713,991
uJsMuNyusS0,"SATURDAY SPEED NIGHT",2023-02-18,Livestream,4H34M24S,16464,1521224,63367,1736
7xyvV7_dQZM,"WEIRD DAY",2023-02-16,Livestream,3H4S,NaN,1267150,46587,1085
twqlsAg4R78,"1:51pm",2023-02-15,Livestream,2H54M33S,10473,1296917,48549,1395
IjpTl8Lzs-Y,"VALENTINES DAY",2023-02-14,Livestream,2H54M21S,10461,1286382,50747,1212
5en8Xr167Kc,"assalumilakim",2023-02-13,Livestream,4H47M15S,17235,1378797,51856,1081
mgSYVhjGuQY,"it is Sunday",2023-02-12,Livestream,2H10M39S,7839,1281631,44606,2266
iG0BYlxHj-U,"WEEK-END  hydg",2023-02-12,Livestream,4H41M27S,16887,1426065,47896,1563
ZCu6vY5-bts,"🔴  TODAY A GOOD DAY   🔴   SUIII",2023-02-09,Livestream,4H25M48S,15948,1549488,55672,2446
J7_Ya7Xzamo,"3/CR7/23",2023-02-08,Livestream,3H21M48S,12108,1228097,41689,1279
2g6S99TsltU,"PRAYERS FOR TURKEY & SYRIA🙏",2023-02-06,Livestream,2H57M17S,10637,2206748,108604,5507
HXEQS5afs_0,"friiiiDAYYYY",2023-02-04,Livestream,10H10M18S,36618,3274996,92612,3068
QM8qD8yQ1ZI,"#BHM",2023-02-02,Livestream,2H41M46S,9706,1348484,39264,901
zX3auXaN5bg,"FEBUARY 1st",2023-02-01,Livestream,3H26M37S,12397,1407638,48544,1122
XGcYlLIeP68,"lets get it started",2023-01-31,Livestream,3H50M36S,13836,3398181,62811,1578
AIf1WvTbbto,"WHO DEYYYY",2023-01-29,Livestream,1H36M4S,5764,1509794,54446,2387
HDHKsAF2k50,"FUN FRIDAY XD",2023-01-28,Livestream,3H47M57S,13677,1532460,56472,1341
7nZKRtupRKg,"S_PE_E_D",2023-01-27,Livestream,4H7S,NaN,1524585,54094,1032
96tHbQN2obs,"GROWN 1/25//23",2023-01-25,Livestream,1H47M30S,6450,1112277,46083,1178
WkjBIB1Ra04,"MY BIRTHDAY STREM",2023-01-22,Livestream,1H30M41S,5441,1657531,84486,3559
TbONtp_4EEk,"the debate is over",2023-01-19,Short,29S,29,12802594,762900,43055
2DlTlM2Ekmc,"Ronaldo Vs Messi irl stream! Al Nassar Vs PSG!",2023-01-19,Livestream,44M37S,2677,2242522,90304,1909
VARmVMka0U8,"Ronaldo Vs Messi irl stream! Al Nassar Vs PSG!",2023-01-19,Livestream,8M21S,501,845233,51362,554
ln0zywZV0I0,"MLK DAY",2023-01-17,Livestream,3H48M17S,13697,2172920,70990,2054
c106awxYyto,"4 u right",2023-01-15,Livestream,1H30M25S,5425,1218626,47477,1731
vjo8CRYHK50,"FUN FRIDDAY",2023-01-14,Livestream,3H59M59S,14399,1944432,68562,1539
p_dX5I3FtcQ,"1/12/23 live🔴🔴🔴",2023-01-12,Livestream,3H29M1S,12541,1756704,54691,921
tODRfenOb74,"GETTING A TATTOO  IRL",2023-01-11,Livestream,2H41M52S,9712,1599451,57997,1689
a1yRIGF5SE0,"come on",2023-01-09,Livestream,3H39M32S,13172,1980351,77692,3236
6tffIMh003s,"NEW",2023-01-09,Livestream,4H13M32S,15212,2079375,68268,1530
8v5EbVkCSAs,"aye yessss😆",2023-01-07,Livestream,2H7M17S,7637,1473721,50084,1604
5QlQaQasGSI,"welcome",2023-01-05,Livestream,1H39M44S,5984,1786471,66812,3215
ulcBdcIvJtE,"😁😁",2023-01-04,Livestream,2H6M29S,7589,2388642,89258,2258
d1i121KleAU,"1/2/23 Liveee",2023-01-02,Livestream,4H16M54S,15414,2846551,109592,1416
G6CM8WpPVlo,"NEW YEARS STREAM",2023-01-01,Livestream,16M2S,962,1082700,51113,2525
7eE0TVHckwY,"15 million.....",2022-12-31,Livestream,25M49S,1549,1941109,130669,6991
kaPvjSw0D-o,"i love yall rip PELEEE",2022-12-29,Livestream,2H17M16S,8236,1838242,83455,3015
okCsjw3Kql0,"livin life",2022-12-28,Livestream,2H51M6S,10266,1914111,75606,1376
UemuuYrYUcc,"CHRISTMAS EVE",2022-12-24,Livestream,2H26M22S,8782,1902592,64294,1998
rd02WASWyl4,"JUS FORTNITE",2022-12-24,Livestream,1H41M29S,6089,1609718,58486,1176
vr5eco2rqQQ,"wild",2022-12-23,Livestream,2H21M50S,8510,1800925,68473,2366
ToyMpRid-bg,"IM  ALMOST 20 YEARS OLD",2022-12-22,Livestream,4H12M38S,15158,2621975,96021,2355
